TransactionNativeID,Traveler Name,Department,Itinerary number,Transaction date,Booking Date,Transaction type,Domestic / International,Travel start date,Travel end date,Transaction amount,Booking Reference/PNR,Ticket number,Reason code,Booking method,Airline/Vendor,Traveler Group,Card Number,Flight,Origin city,Destination city,Class of service,Cabin type,Reason for travel,UserDefinedColumn1,UserDefinedColumn2,UserDefinedColumn3,UserDefinedColumn4,UserDefinedColumn5
1859,Employee Name2,,7232852086,1/7/2019,12/19/2018,Exchange,Domestic,1/7/2019,1/7/2019,200,HHXQKL,7232852086,,,UNITED AIRLINES,,,,LOS ANGELES,SAN DIEGO,B,,,,,,,
1860,Employee Name16,,7230587640,12/9/2018,12/7/2018,Exchange,Domestic,12/9/2018,12/11/2018,525.21,KVGKCL,7230587640,,,AMERICAN AIRLINES,,,,COLUMBUS,BURBANK,K,,,,,,,
1861,Employee Name51,,7171779640,8/24/2018,8/13/2018,Exchange,Intercontinental,8/24/2018,8/28/2018,500,LKDLKH,7171779640,,,LUFTHANSA GERMAN AIRLINES,,,,LOS ANGELES,MUNICH,C,,,,,,,
1862,Employee Name32,,7223437148,11/26/2018,11/11/2018,Original,Domestic,11/26/2018,12/7/2018,811.82,MBQOGX,7223437148,,,DELTA AIR LINES,,,,CINCINNATI,LOS ANGELES,H,,,,,,,
1863,Employee Name51,,7164105990,8/22/2018,7/17/2018,Original,Intercontinental,8/22/2018,8/28/2018,8113.11,LKDLKH,7164105990,,,LUFTHANSA GERMAN AIRLINES,,,,LOS ANGELES,MUNICH,C,,,,,,,
1864,Employee Name28,,7174688940,8/27/2018,8/22/2018,Original,Domestic,8/27/2018,8/27/2018,165.54,SDFJZJ,7174688940,,,UNITED AIRLINES,,,,SAN FRANCISCO,BURBANK,Q,,,,,,,
1865,Employee Name51,,7176327519,8/28/2018,8/30/2018,Exchange,Intercontinental,8/28/2018,8/28/2018,-1266,LKDLKH,7176327519,,,LUFTHANSA GERMAN AIRLINES,,,,MUNICH,NEW YORK,Y,,,,,,,
1866,Employee Name23,,7141764896,5/23/2018,5/2/2018,Original,Domestic,5/23/2018,5/23/2018,188.64,DWUYBB,7141764896,,,DELTA AIR LINES,,,,DALLAS/FORT WORTH,LOS ANGELES,U,,,,,,,
1867,Employee Name49,,1468209136,7/27/2018,7/27/2018,Original,Domestic,7/27/2018,7/27/2018,0,QNTPMH,1468209136,,,SOUTHWEST AIRLINES,,,,PHOENIX,BURBANK,Y,,,,,,,
1868,Employee Name140,,7217609525,12/18/2018,10/21/2018,Original,Intercontinental,12/18/2018,1/6/2019,8383.13,MXBMVH,7217609525,,,SWISS,,,,LOS ANGELES,ZURICH,Z,,,,,,,
1869,Employee Name50,,7183204921,10/14/2018,9/19/2018,Exchange,Domestic,10/14/2018,10/16/2018,878.01,ARIZVH,7183204921,,,AMERICAN AIRLINES,,,,LOS ANGELES,ATLANTA,K,,,,,,,
1870,Employee Name15,,7140513226,5/14/2018,4/27/2018,Original,Domestic,5/14/2018,5/14/2018,1919.21,DGHZCQ,7140513226,,,AMERICAN AIRLINES,,,,LOS ANGELES,CHARLOTTE,J,,,,,,,
1871,Employee Name15,,7171779612,8/16/2018,8/13/2018,Exchange,Domestic,8/16/2018,8/16/2018,231.2,DYNXMM,7171779612,,,DELTA AIR LINES,,,,AUSTIN,LOS ANGELES,L,,,,,,,
1872,Employee Name50,,7220051458,12/13/2018,10/30/2018,Original,Domestic,12/13/2018,12/13/2018,226.22,INKGVW,7220051458,,,UNITED AIRLINES,,,,BURBANK,SAN FRANCISCO,K,,,,,,,
1873,Employee Name51,,7145229347,6/11/2018,5/13/2018,Exchange,Intercontinental,6/11/2018,6/14/2018,-208,KJAJGI,7145229347,,,VIRGIN ATLANTIC,,,,LOS ANGELES,LONDON,Z,,,,,,,
1874,Employee Name19,,7241424039,1/31/2019,1/18/2019,Original,Domestic,1/31/2019,1/31/2019,115,WQGETN,7241424039,,,UNITED AIRLINES,,,,DENVER,LOS ANGELES,K,,,,,,,
1875,Employee Name105,,7037896575,1/28/2018,1/14/2018,Exchange,Domestic,1/28/2018,1/31/2018,200,SCWPSN,7037896575,,,UNITED AIRLINES,,,,LOS ANGELES,DENVER,T,,,,,,,
1876,Employee Name50,,7158830033,7/23/2018,6/27/2018,Original,Domestic,7/23/2018,7/23/2018,108.2,UNOTJN,7158830033,,,UNITED AIRLINES,,,,LOS ANGELES,PHOENIX,L,,,,,,,
1877,Employee Name46,,7216844316,11/13/2018,10/18/2018,Exchange,Domestic,11/13/2018,11/25/2018,795.57,XWATEF,7216844316,,,UNITED AIRLINES,,,,LOS ANGELES,CHICAGO,H,,,,,,,
1878,Employee Name155,,7143963962,5/12/2018,5/9/2018,Exchange,Continental,5/12/2018,5/17/2018,2617.9,MEVSMG,7143963962,,,AMERICAN AIRLINES,,,,LOS ANGELES,GRAND CAYMAN ISLAND,F,,,,,,,
1879,Employee Name2,,7221734356,11/12/2018,11/5/2018,Original,Domestic,11/12/2018,11/19/2018,306.4,RBQBUK,7221734356,,,AMERICAN AIRLINES,,,,BURBANK,PHOENIX,S,,,,,,,
1880,Employee Name46,,2402147206,10/26/2018,10/24/2018,Original,Domestic,10/26/2018,10/26/2018,222.56,XFEGNQ,2402147206,,,SOUTHWEST AIRLINES,,,,BURBANK,SAN FRANCISCO,K,,,,,,,
1881,Employee Name2,,7177442808,9/23/2018,8/30/2018,Original,Domestic,9/23/2018,9/23/2018,989.21,VRDIMF,7177442808,,,UNITED AIRLINES,,,,ASHEVILLE,LOS ANGELES,F,,,,,,,
1882,Employee Name154,,7235969920,1/27/2019,1/3/2019,Original,Domestic,1/27/2019,1/31/2019,338.64,ZIFYJM,7235969920,,,UNITED AIRLINES,,,,LOS ANGELES,CHICAGO,T,,,,,,,
1883,Employee Name46,,7230967524,1/22/2019,12/9/2018,Original,Domestic,1/22/2019,1/25/2019,1311.87,IYRHGA,7230967524,,,UNITED AIRLINES,,,,SAN FRANCISCO,INDIANAPOLIS,M,,,,,,,
1884,Employee Name105,,7060417334,5/13/2018,3/23/2018,Original,Continental,5/13/2018,5/13/2018,408.4,KPHSWK,7060417334,,,AMERICAN AIRLINES,,,,NASHVILLE,GRAND CAYMAN ISLAND,N,,,,,,,
1885,Employee Name2,,7140513216,5/20/2018,4/27/2018,Original,Domestic,5/20/2018,5/24/2018,1379.4,KYWPQX,7140513216,,,AMERICAN AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,L,,,,,,,
1886,Employee Name56,,7215159104,10/15/2018,10/12/2018,Exchange,Domestic,10/15/2018,10/17/2018,200,UEUTFL,7215159104,,,UNITED AIRLINES,,,,LOS ANGELES,NEW YORK,V,,,,,,,
1887,Employee Name49,,7215159076,10/17/2018,10/12/2018,Exchange,Domestic,10/17/2018,10/17/2018,0,NUKEIR,7215159076,,,DELTA AIR LINES,,,,ATLANTA,LOS ANGELES,B,,,,,,,
1888,Employee Name53,,7140513207,5/3/2018,4/27/2018,Original,Domestic,5/3/2018,5/3/2018,471.76,YMBKGH,7140513207,,,UNITED AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,U,,,,,,,
1889,Employee Name105,,7146344588,6/11/2018,5/16/2018,Exchange,Domestic,6/11/2018,6/13/2018,194.4,KWOXXS,7146344588,,,AMERICAN AIRLINES,,,,LOS ANGELES,SAN ANTONIO,S,,,,,,,
1890,Employee Name109,,7216101517,11/5/2018,10/15/2018,Original,Domestic,11/5/2018,11/5/2018,1108.2,IGZCYG,7216101517,,,AMERICAN AIRLINES,,,,LOS ANGELES,NEW YORK,Y,,,,,,,
1891,Employee Name2,,7142190546,5/4/2018,5/2/2018,Exchange,Domestic,5/4/2018,5/5/2018,603.01,BWYHBA,7142190546,,,AMERICAN AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,J,,,,,,,
1892,Employee Name155,,7060417403,5/17/2018,6/6/2018,Refund,Continental,5/17/2018,5/17/2018,-1626.79,NQGCST,7060417403,,,AMERICAN AIRLINES,,,,GRAND CAYMAN ISLAND,LOS ANGELES,J,,,,,,,
1893,Employee Name109,,7138473186,4/28/2018,4/20/2018,Original,Domestic,4/28/2018,4/28/2018,612.6,NNONWX,7138473186,,,DELTA AIR LINES,,,,ATLANTA,LOS ANGELES,H,,,,,,,
1894,Employee Name46,,7239719044,1/15/2019,1/14/2019,Exchange,Domestic,1/15/2019,1/17/2019,443.42,LZSCFG,7239719044,,,UNITED AIRLINES,,,,SAN FRANCISCO,PALM SPRINGS,Q,,,,,,,
1895,Employee Name109,,1993713756,4/30/2018,4/26/2018,Original,Domestic,4/30/2018,5/2/2018,478.57,FFOEYS,1993713756,,,SOUTHWEST AIRLINES,,,,BURBANK,LAS VEGAS,K,,,,,,,
1896,Employee Name2,,7138473126,5/4/2018,4/20/2018,Original,Domestic,5/4/2018,5/5/2018,1005.39,BWYHBA,7138473126,,,AMERICAN AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,Y,,,,,,,
1897,Employee Name14,,7145229254,8/23/2018,5/11/2018,Original,Domestic,8/23/2018,8/26/2018,1536.6,TDJUGO,7145229254,,,ALASKA AIRLINES,,,,LOS ANGELES,ANCHORAGE,F,,,,,,,
1898,Employee Name53,,7153552764,6/26/2018,6/8/2018,Exchange,Domestic,6/26/2018,7/9/2018,399.23,TELTQI,7153552764,,,UNITED AIRLINES,,,,BURBANK,SEATTLE,H,,,,,,,
1899,Employee Name2,,7149020800,6/5/2018,5/24/2018,Original,Domestic,6/5/2018,6/7/2018,289.4,CBWOVL,7149020800,,,AMERICAN AIRLINES,,,,LOS ANGELES,TUCSON,G,,,,,,,
1900,Employee Name47,,7146825611,6/11/2018,5/17/2018,Original,Continental,6/11/2018,6/11/2018,323.6,CPXQGF,7146825611,,,JETBLUE AIRWAYS CORPORATION,,,,LOS ANGELES,SAN JUAN,M,,,,,,,
1901,Employee Name2,,7158830246,7/10/2018,6/28/2018,Exchange,Domestic,7/10/2018,7/12/2018,1186.4,MAOVIB,7158830246,,,AMERICAN AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,L,,,,,,,
1902,Employee Name23,,7228833243,12/5/2018,12/4/2018,Original,Domestic,12/5/2018,12/5/2018,664.2,RBKPSB,7228833243,,,AMERICAN AIRLINES,,,,WASHINGTON,LOS ANGELES,K,,,,,,,
1903,Employee Name47,,7062102811,4/30/2018,3/29/2018,Original,Intercontinental,4/30/2018,5/4/2018,7574.48,DHHFRI,7062102811,,,AER LINGUS,,,,LOS ANGELES,DUBLIN,C,,,,,,,
1904,Employee Name105,,7060417327,5/17/2018,3/23/2018,Original,Continental,5/17/2018,5/17/2018,1237.79,VTUVUL,7060417327,,,UNITED AIRLINES,,,,GRAND CAYMAN ISLAND,LOS ANGELES,T,,,,,,,
1905,Employee Name56,,7053110661,3/7/2018,3/2/2018,Exchange,Domestic,3/7/2018,3/8/2018,1632.71,CVSOSG,7053110661,,,AMERICAN AIRLINES,,,,CHICAGO,LOS ANGELES,V,,,,,,,
1906,Employee Name19,,1427643370,4/12/2018,3/22/2018,Original,Domestic,4/12/2018,4/12/2018,221,KXRKYK,1427643370,,,SOUTHWEST AIRLINES,,,,AUSTIN,LOS ANGELES,W,,,,,,,
1907,Employee Name140,,7159323819,7/8/2018,6/29/2018,Original,Intercontinental,7/8/2018,7/15/2018,610.8,OFOJXX,7159323819,,,LUFTHANSA GERMAN AIRLINES,,,,BIRMINGHAM,FRANKFURT,U,,,,,,,
1908,Employee Name32,,7213430945,10/21/2018,10/8/2018,Original,Domestic,10/21/2018,10/27/2018,489.47,EJNAKD,7213430945,,,DELTA AIR LINES,,,,CINCINNATI,LOS ANGELES,L,,,,,,,
1909,Employee Name32,,7218466095,11/4/2018,10/24/2018,Original,Domestic,11/4/2018,11/9/2018,755.38,ZUYTHK,7218466095,,,DELTA AIR LINES,,,,CINCINNATI,LOS ANGELES,M,,,,,,,
1910,Employee Name28,,7174688939,8/26/2018,8/22/2018,Original,Domestic,8/26/2018,8/26/2018,137.2,SDFJZJ,7174688939,,,AMERICAN AIRLINES,,,,LOS ANGELES,SAN JOSE,S,,,,,,,
1911,Employee Name53,,7048459446,2/19/2018,2/18/2018,Exchange,Domestic,2/19/2018,2/23/2018,200,UBVDTM,7048459446,,,UNITED AIRLINES,,,,LOS ANGELES,NEW YORK,Y,,,,,,,
1912,Employee Name57,,7158364227,8/2/2018,6/27/2018,Exchange,Domestic,8/2/2018,8/2/2018,842.91,ESNCQF,7158364227,,,AMERICAN AIRLINES,,,,DALLAS/FORT WORTH,LOS ANGELES,J,,,,,,,
1913,Employee Name57,,7062102819,4/11/2018,3/29/2018,Original,Domestic,4/11/2018,4/11/2018,1057.3,GHZRPE,7062102819,,,UNITED AIRLINES,,,,SAN DIEGO,WASHINGTON,M,,,,,,,
1914,Employee Name140,,8823406146,12/13/2018,11/20/2018,Original,Domestic,12/13/2018,12/14/2018,222.96,BUHWGP,8823406146,,,SOUTHWEST AIRLINES,,,,BURBANK,PHOENIX,E,,,,,,,
1915,Employee Name140,,7159323821,7/8/2018,6/29/2018,Original,Intercontinental,7/8/2018,7/15/2018,771.9,OFOJXX,7159323821,,,LUFTHANSA GERMAN AIRLINES,,,,BIRMINGHAM,FRANKFURT,U,,,,,,,
1916,Employee Name16,,7164105803,7/23/2018,7/17/2018,Original,Domestic,7/23/2018,7/23/2018,629.2,JWDWAY,7164105803,,,AMERICAN AIRLINES,,,,COLUMBUS,LOS ANGELES,M,,,,,,,
1917,Employee Name14,,7168740896,8/16/2018,8/1/2018,Exchange,Domestic,8/16/2018,8/16/2018,347.52,NNMDBH,7168740896,,,DELTA AIR LINES,,,,PITTSBURGH,LOS ANGELES,H,,,,,,,
1918,Employee Name138,,7151973140,6/10/2018,6/5/2018,Exchange,Intercontinental,6/10/2018,6/13/2018,200,LZYCUW,7151973140,,,VIRGIN ATLANTIC,,,,LOS ANGELES,LONDON,D,,,,,,,
1919,Employee Name49,,7156543083,8/15/2018,6/20/2018,Original,Domestic,8/15/2018,8/17/2018,821.34,EQMCOR,7156543083,,,AMERICAN AIRLINES,,,,BURBANK,SAN ANTONIO,S,,,,,,,
1920,Employee Name32,,7137129011,5/7/2018,4/17/2018,Original,Domestic,5/7/2018,5/11/2018,609.66,JIQEWT,7137129011,,,DELTA AIR LINES,,,,CINCINNATI,GRAND RAPIDS,M,,,,,,,
1921,Employee Name14,,7039677966,2/9/2018,1/19/2018,Original,Domestic,2/9/2018,2/9/2018,1609.58,DYBCPA,7039677966,,,VIRGIN AMERICA,,,,LOS ANGELES,FORT LAUDERDALE,J,,,,,,,
1922,Employee Name53,,7166876683,8/13/2018,7/26/2018,Original,Domestic,8/13/2018,8/14/2018,206.76,HFQIHA,7166876683,,,DELTA AIR LINES,,,,LOS ANGELES,SAN JOSE,T,,,,,,,
1923,Employee Name40,,7182454195,9/28/2018,9/17/2018,Original,Domestic,9/28/2018,9/29/2018,545.39,VDXGTM,7182454195,,,UNITED AIRLINES,,,,LOS ANGELES,HOUSTON,V,,,,,,,
1924,Employee Name16,,7150424686,6/3/2018,5/31/2018,Original,Domestic,6/3/2018,6/3/2018,275.2,GPTCIA,7150424686,,,AMERICAN AIRLINES,,,,CHICAGO,COLUMBUS,L,,,,,,,
1925,Employee Name138,,7163050262,8/22/2018,7/12/2018,Original,Intercontinental,8/22/2018,8/28/2018,7849.41,JOGNUG,7163050262,,,LUFTHANSA GERMAN AIRLINES,,,,LOS ANGELES,MUNICH,C,,,,,,,
1926,Employee Name16,,7138699411,5/7/2018,4/23/2018,Original,Domestic,5/7/2018,5/11/2018,948.82,LOPLIR,7138699411,,,DELTA AIR LINES,,,,COLUMBUS,LOS ANGELES,H,,,,,,,
1927,Employee Name40,,7048092989,2/25/2018,2/15/2018,Original,Domestic,2/25/2018,2/27/2018,859.12,OHRWME,7048092989,,,UNITED AIRLINES,,,,LOS ANGELES,OMAHA,U,,,,,,,
1928,Employee Name140,,2527238085,6/6/2018,5/28/2018,Original,Intercontinental,6/6/2018,6/9/2018,1878.335174,PMFOKU,2527238085,,,DELTA AIR LINES,,,,BOSTON,LOS ANGELES,Q,,,,,,,
1929,Employee Name140,,7227967793,12/2/2018,11/28/2018,Original,Domestic,12/2/2018,12/2/2018,319.31,TEBCXV,7227967793,,,DELTA AIR LINES,,,,LOS ANGELES,SAN ANTONIO,K,,,,,,,
1930,Employee Name49,,7162131797,8/22/2018,7/10/2018,Original,Domestic,8/22/2018,8/23/2018,508.37,EWDHZT,7162131797,,,AMERICAN AIRLINES,,,,PENSACOLA,BURBANK,N,,,,,,,
1931,Employee Name16,,2433275078,2/25/2019,1/29/2019,Original,Domestic,2/25/2019,2/25/2019,131.98,DMVGTD,2433275078,,,SOUTHWEST AIRLINES,,,,COLUMBUS,NASHVILLE,P,,,,,,,
1932,Employee Name49,,7167786122,8/15/2018,8/2/2018,Exchange,Domestic,8/15/2018,8/16/2018,181.01,EQMCOR,7167786122,,,AMERICAN AIRLINES,,,,BURBANK,SAN ANTONIO,N,,,,,,,
1933,Employee Name129,,7222616128,11/13/2018,11/7/2018,Original,Domestic,11/13/2018,11/13/2018,513.7,ZDRWWT,7222616128,,,UNITED AIRLINES,,,,CHICAGO,LOS ANGELES,U,,,,,,,
1934,Employee Name109,,7166006860,8/23/2018,7/23/2018,Original,Domestic,8/23/2018,8/27/2018,1825.5,GXVTYL,7166006860,,,ALASKA AIRLINES,,,,BURBANK,ANCHORAGE,F,,,,,,,
1935,Employee Name16,,1404295174,1/25/2018,1/18/2018,Original,Domestic,1/25/2018,1/25/2018,187.88,LUXEJJ,1404295174,,,SOUTHWEST AIRLINES,,,,NASHVILLE,COLUMBUS,R,,,,,,,
1936,Employee Name51,,7218466163,11/8/2018,10/24/2018,Original,Domestic,11/8/2018,11/12/2018,1488.4,YJJVHX,7218466163,,,AMERICAN AIRLINES,,,,LOS ANGELES,CHICAGO,K,,,,,,,
1937,Employee Name138,,7055218381,3/13/2018,3/8/2018,Original,Domestic,3/13/2018,3/13/2018,1430.21,NEXSQT,7055218381,,,UNITED AIRLINES,,,,NEW YORK,LOS ANGELES,Y,,,,,,,
1938,Employee Name138,,7182046317,9/26/2018,9/14/2018,Original,Continental,9/26/2018,9/30/2018,4081.45,IMHNOP,7182046317,,,AIR CANADA,,,,LOS ANGELES,MONTREAL,C,,,,,,,
1939,Employee Name109,,7166006860,8/23/2018,8/16/2018,Refund,Domestic,8/23/2018,8/27/2018,-1825.5,GXVTYL,7166006860,,,ALASKA AIRLINES,,,,BURBANK,ANCHORAGE,F,,,,,,,
1940,Employee Name19,,7219201439,11/9/2018,10/26/2018,Original,Domestic,11/9/2018,11/10/2018,1005.07,ESOLTZ,7219201439,,,DELTA AIR LINES,,,,LOS ANGELES,RALEIGH/DURHAM,Q,,,,,,,
1941,Employee Name129,,7055778361,5/17/2018,3/9/2018,Original,Continental,5/17/2018,5/17/2018,1626.79,UASAIN,7055778361,,,AMERICAN AIRLINES,,,,GRAND CAYMAN ISLAND,LOS ANGELES,J,,,,,,,
1942,Employee Name19,,7212311281,10/19/2018,10/2/2018,Original,Domestic,10/19/2018,10/25/2018,692.62,XWAKVE,7212311281,,,UNITED AIRLINES,,,,LOS ANGELES,CHICAGO,H,,,,,,,
1943,Employee Name23,,7044180544,3/13/2018,2/1/2018,Original,Intercontinental,3/13/2018,3/16/2018,8669.61,TNXNZM,7044180544,,,DELTA AIR LINES,,,,LOS ANGELES,AMSTERDAM,I,,,,,,,
1944,Employee Name16,,7058040757,3/21/2018,3/16/2018,Original,Domestic,3/21/2018,3/21/2018,1433.3,QYJHDK,7058040757,,,AMERICAN AIRLINES,,,,COLUMBUS,LOS ANGELES,J,,,,,,,
1945,Employee Name16,,7179080419,10/11/2018,9/6/2018,Original,Domestic,10/11/2018,10/13/2018,474.84,HUIQDO,7179080419,,,DELTA AIR LINES,,,,COLUMBUS,JACKSONVILLE,U,,,,,,,
1946,Employee Name49,,7177048537,10/17/2018,8/29/2018,Exchange,Domestic,10/17/2018,10/17/2018,602.56,NUKEIR,7177048537,,,DELTA AIR LINES,,,,ATLANTA,LOS ANGELES,F,,,,,,,
1947,Employee Name140,,5670275990,3/12/2018,1/29/2018,Original,Intercontinental,3/12/2018,3/17/2018,8768.975231,QFNILK,5670275990,,,SWISS,,,,ZURICH,LOS ANGELES,J,,,,,,,
1948,Employee Name16,,7244694861,2/11/2019,1/29/2019,Original,Domestic,2/11/2019,2/11/2019,498.67,GNOOAT,7244694861,,,DELTA AIR LINES,,,,COLUMBUS,LOS ANGELES,Q,,,,,,,
1949,Employee Name140,,7217609524,12/18/2018,10/21/2018,Original,Intercontinental,12/18/2018,1/6/2019,8383.13,MXBMVH,7217609524,,,SWISS,,,,LOS ANGELES,ZURICH,Z,,,,,,,
1950,Employee Name28,,7057508953,3/19/2018,3/15/2018,Original,Continental,3/19/2018,3/22/2018,830.9,YSYBQT,7057508953,,,AMERICAN AIRLINES,,,,LOS ANGELES,NEW YORK,M,,,,,,,
1951,Employee Name140,,2527238050,6/14/2018,5/24/2018,Original,Continental,6/14/2018,6/14/2018,119.2323166,IKDUJU,2527238050,,,LOT-POLISH AIRLINES,,,,KRAKOW,WARSAW,E,,,,,,,
1952,Employee Name14,,7171265814,8/13/2018,8/9/2018,Exchange,Domestic,8/13/2018,8/13/2018,4.29,LDXEYU,7171265814,,,UNITED AIRLINES,,,,LOS ANGELES,WASHINGTON,E,,,,,,,
1953,Employee Name19,,7212311453,10/19/2018,10/3/2018,Original,Domestic,10/19/2018,10/19/2018,964.2,XWAKVE,7212311453,,,AMERICAN AIRLINES,,,,LOS ANGELES,CHICAGO,Y,,,,,,,
1954,Employee Name138,,7048894058,2/27/2018,2/16/2018,Original,Domestic,2/27/2018,2/27/2018,430.82,UXUIHE,7048894058,,,DELTA AIR LINES,,,,LOS ANGELES,RALEIGH/DURHAM,Q,,,,,,,
1955,Employee Name155,,7152474953,6/18/2018,6/6/2018,Original,Domestic,6/18/2018,6/19/2018,1568.4,UKRNGJ,7152474953,,,AMERICAN AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,J,,,,,,,
1956,Employee Name50,,7224685670,12/3/2018,11/15/2018,Original,Domestic,12/3/2018,12/3/2018,642.15,CURMHI,7224685670,,,ALASKA AIRLINES,,,,LOS ANGELES,WASHINGTON,M,,,,,,,
1957,Employee Name14,,7177442963,9/5/2018,8/31/2018,Exchange,Domestic,9/5/2018,9/7/2018,2155.51,DYRQAE,7177442963,,,DELTA AIR LINES,,,,LOS ANGELES,NEW YORK,B,,,,,,,
1958,Employee Name2,,7212311492,11/4/2018,10/3/2018,Original,Domestic,11/4/2018,11/9/2018,1889.47,URSDIN,7212311492,,,AMERICAN AIRLINES,,,,LOS ANGELES,BOSTON,H,,,,,,,
1959,Employee Name105,,7178687812,9/20/2018,9/5/2018,Exchange,Domestic,9/20/2018,9/21/2018,307.55,ZILEUF,7178687812,,,UNITED AIRLINES,,,,SANTA BARBARA,NASHVILLE,Q,,,,,,,
1960,Employee Name155,,7134738524,4/19/2018,4/10/2018,Exchange,Domestic,4/19/2018,4/20/2018,1146.14,JEMDSD,7134738524,,,AMERICAN AIRLINES,,,,CHICAGO,LOS ANGELES,V,,,,,,,
1961,Employee Name105,,7143549771,5/21/2018,5/7/2018,Exchange,Domestic,5/21/2018,5/22/2018,0,ADRDQD,7143549771,,,AMERICAN AIRLINES,,,,LOS ANGELES,NASHVILLE,J,,,,,,,
1962,Employee Name155,,7060417400,5/13/2018,3/23/2018,Original,Continental,5/13/2018,5/13/2018,1324.9,NQGCST,7060417400,,,UNITED AIRLINES,,,,LOS ANGELES,GRAND CAYMAN ISLAND,C,,,,,,,
1963,Employee Name105,,7149020925,6/11/2018,5/25/2018,Exchange,Domestic,6/11/2018,6/13/2018,1263.08,KWOXXS,7149020925,,,AMERICAN AIRLINES,,,,SANTA BARBARA,SAN ANTONIO,J,,,,,,,
1964,Employee Name2,,7184009453,10/15/2018,9/21/2018,Exchange,Domestic,10/15/2018,10/15/2018,1459.56,KTMWEC,7184009453,,,UNITED AIRLINES,,,,LOS ANGELES,NEW YORK,F,,,,,,,
1965,Employee Name2,,7052650450,3/4/2018,3/1/2018,Exchange,Domestic,3/4/2018,3/6/2018,274.99,WVNXNH,7052650450,,,AMERICAN AIRLINES,,,,LOS ANGELES,CHICAGO,J,,,,,,,
1966,Employee Name155,,7041091957,2/11/2018,1/24/2018,Original,Domestic,2/11/2018,2/12/2018,1084.94,NPEFTG,7041091957,,,UNITED AIRLINES,,,,LOS ANGELES,PITTSBURGH,U,,,,,,,
1967,Employee Name15,,7132257478,4/24/2018,4/6/2018,Original,Domestic,4/24/2018,4/24/2018,1057.3,FNNISY,7132257478,,,UNITED AIRLINES,,,,SAN DIEGO,WASHINGTON,M,,,,,,,
1968,Employee Name15,,7158830009,7/30/2018,6/27/2018,Original,Domestic,7/30/2018,8/1/2018,551.65,UFRCZF,7158830009,,,DELTA AIR LINES,,,,LOS ANGELES,DALLAS/FORT WORTH,L,,,,,,,
1969,Employee Name23,,7212311375,10/16/2018,10/3/2018,Exchange,Domestic,10/16/2018,10/17/2018,404,SVJUBK,7212311375,,,DELTA AIR LINES,,,,LOS ANGELES,ATLANTA,M,,,,,,,
1970,Employee Name155,,7145229280,5/24/2018,5/11/2018,Exchange,Domestic,5/24/2018,5/25/2018,982.18,GPBKQT,7145229280,,,DELTA AIR LINES,,,,LOS ANGELES,MILWAUKEE,H,,,,,,,
1971,Employee Name105,,7040659999,1/28/2018,1/25/2018,Exchange,Domestic,1/28/2018,2/1/2018,200,SCWPSN,7040659999,,,UNITED AIRLINES,,,,LOS ANGELES,DENVER,K,,,,,,,
1972,Employee Name155,,7048894035,3/19/2018,2/16/2018,Original,Domestic,3/19/2018,3/21/2018,720.6,ILUORE,7048894035,,,AMERICAN AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,Y,,,,,,,
1973,Employee Name2,,7213965438,10/17/2018,10/11/2018,Exchange,Domestic,10/17/2018,10/17/2018,91.44,KTMWEC,7213965438,,,DELTA AIR LINES,,,,NEW YORK,NASHVILLE,K,,,,,,,
1974,Employee Name105,,7048459316,2/21/2018,2/15/2018,Exchange,Domestic,2/21/2018,2/21/2018,413.56,GTQTAA,7048459316,,,UNITED AIRLINES,,,,SANTA BARBARA,HOUSTON,E,,,,,,,
1975,Employee Name155,,7143963762,5/12/2018,5/13/2018,Exchange,Continental,5/12/2018,5/12/2018,200,MEVSMG,7143963762,,,UNITED AIRLINES,,,,LOS ANGELES,GRAND CAYMAN ISLAND,E,,,,,,,
1976,Employee Name2,,7211893482,10/10/2018,10/2/2018,Exchange,Domestic,10/10/2018,10/12/2018,1309.3,AFVZHW,7211893482,,,AMERICAN AIRLINES,,,,LOS ANGELES,DALLAS/FORT WORTH,Y,,,,,,,
1977,Employee Name2,,7050234649,2/25/2018,2/21/2018,Original,Domestic,2/25/2018,2/27/2018,2256.28,FYZHXK,7050234649,,,UNITED AIRLINES,,,,LOS ANGELES,CHICAGO,F,,,,,,,
1978,Employee Name56,,7224323399,11/19/2018,11/14/2018,Original,Domestic,11/19/2018,11/19/2018,411.12,WBRHQJ,7224323399,,,DELTA AIR LINES,,,,LOS ANGELES,SALT LAKE CITY,K,,,,,,,
1979,Employee Name109,,7173008084,8/29/2018,8/15/2018,Original,Domestic,8/29/2018,9/2/2018,1594.38,YBTAJM,7173008084,,,AMERICAN AIRLINES,,,,LOS ANGELES,CHARLOTTE,Y,,,,,,,
1980,Employee Name19,,1403534283,1/24/2018,1/17/2018,Original,Domestic,1/24/2018,1/24/2018,0,BWFTZQ,1403534283,,,SOUTHWEST AIRLINES,,,,LOS ANGELES,PHOENIX,T,,,,,,,
